H1N1_PA	406	37
H1N1_PA	407	37
H1N1_PA	408	37
H1N1_PA	409	37
H1N1_PA	410	37
H1N1_PA	411	37
H1N1_PA	412	36
H1N1_PA	413	35
H1N1_PA	414	36
H1N1_PA	415	37
H1N1_PA	416	37
H1N1_PA	417	38
H1N1_PA	418	38
H1N1_PA	419	38
H1N1_PA	420	38
H1N1_PA	421	38
H1N1_PA	422	39
H1N1_PA	423	40
H1N1_PA	424	39
H1N1_PA	425	39
H1N1_PA	426	38
H1N1_PA	427	38
H1N1_PA	428	38
H1N1_PA	429	38
H1N1_PA	430	37
H1N1_PA	431	37
H1N1_PA	432	37
H1N1_PA	433	37
H1N1_PA	434	39
H1N1_PA	435	39
H1N1_PA	436	40
H1N1_PA	437	41
H1N1_PA	438	42
H1N1_PA	439	43
H1N1_PA	440	43
H1N1_PA	441	43
H1N1_PA	442	42
H1N1_PA	443	43
H1N1_PA	444	42
H1N1_PA	445	42
H1N1_PA	446	42
H1N1_PA	447	42
H1N1_PA	448	41
H1N1_PA	449	41
H1N1_PA	450	41
H1N1_PA	451	41
H1N1_PA	452	42
H1N1_PA	453	41
H1N1_PA	454	42
H1N1_PA	455	42
H1N1_PA	456	43
H1N1_PA	457	41
H1N1_PA	458	41
H1N1_PA	459	41
H1N1_PA	460	41
H1N1_PA	461	41
H1N1_PA	462	41
H1N1_PA	463	42
H1N1_PA	464	41
H1N1_PA	465	40
H1N1_PA	466	40
H1N1_PA	467	42
H1N1_PA	468	42
H1N1_PA	469	42
H1N1_PA	470	42
H1N1_PA	471	42
H1N1_PA	472	42
H1N1_PA	473	42
H1N1_PA	474	42
H1N1_PA	475	42
H1N1_PA	476	42
H1N1_PA	477	42
H1N1_PA	478	42
H1N1_PA	479	42
H1N1_PA	480	43
H1N1_PA	481	43
H1N1_PA	482	43
H1N1_PA	483	43
H1N1_PA	484	45
H1N1_PA	485	46
H1N1_PA	486	46
H1N1_PA	487	46
H1N1_PA	488	46
H1N1_PA	489	45
H1N1_PA	490	45
H1N1_PA	491	44
H1N1_PA	492	45
H1N1_PA	493	45
H1N1_PA	494	45
H1N1_PA	495	44
H1N1_PA	496	43
H1N1_PA	497	43
H1N1_PA	498	43
H1N1_PA	499	44
H1N1_PA	500	45
H1N1_PA	501	45
H1N1_PA	502	43
H1N1_PA	503	43
H1N1_PA	504	44
H1N1_PA	505	43
H1N1_PA	506	44
H1N1_PA	507	45
H1N1_PA	508	45
H1N1_PA	509	45
H1N1_PA	510	44
H1N1_PA	511	45
H1N1_PA	512	45
H1N1_PA	513	45
H1N1_PA	514	45
H1N1_PA	515	45
H1N1_PA	516	45
H1N1_PA	517	45
H1N1_PA	518	45
H1N1_PA	519	45
H1N1_PA	520	45
H1N1_PA	521	45
H1N1_PA	522	45
H1N1_PA	523	45
H1N1_PA	524	45
H1N1_PA	525	44
H1N1_PA	526	42
H1N1_PA	527	41
H1N1_PA	528	42
H1N1_PA	529	43
H1N1_PA	530	43
H1N1_PA	531	42
H1N1_PA	532	42
H1N1_PA	533	42
H1N1_PA	534	41
H1N1_PA	535	42
H1N1_PA	536	42
H1N1_PA	537	42
H1N1_PA	538	42
H1N1_PA	539	42
H1N1_PA	540	42
H1N1_PA	541	42
H1N1_PA	542	43
H1N1_PA	543	42
H1N1_PA	544	42
H1N1_PA	545	42
H1N1_PA	546	43
H1N1_PA	547	43
H1N1_PA	548	43
H1N1_PA	549	43
H1N1_PA	550	43
H1N1_PA	551	43
H1N1_PA	552	43
H1N1_PA	553	43
H1N1_PA	554	43
H1N1_PA	555	42
H1N1_PA	556	42
H1N1_PA	557	42
H1N1_PA	558	42
H1N1_PA	559	42
H1N1_PA	560	43
H1N1_PA	561	43
H1N1_PA	562	43
H1N1_PA	563	43
H1N1_PA	564	43
H1N1_PA	565	42
H1N1_PA	566	41
H1N1_PA	567	41
H1N1_PA	568	41
H1N1_PA	569	42
H1N1_PA	570	42
H1N1_PA	571	43
H1N1_PA	572	43
H1N1_PA	573	42
H1N1_PA	574	41
H1N1_PA	575	42
H1N1_PA	576	42
H1N1_PA	577	41
H1N1_PA	578	41
H1N1_PA	579	42
H1N1_PA	580	42
H1N1_PA	581	44
H1N1_PA	582	44
H1N1_PA	583	44
H1N1_PA	584	45
H1N1_PA	585	44
H1N1_PA	586	46
H1N1_PA	587	45
H1N1_PA	588	44
H1N1_PA	589	43
H1N1_PA	590	43
H1N1_PA	591	43
H1N1_PA	592	43
H1N1_PA	593	43
H1N1_PA	594	41
H1N1_PA	595	42
H1N1_PA	596	42
H1N1_PA	597	41
H1N1_PA	598	41
H1N1_PA	599	41
H1N1_PA	600	42
H1N1_PA	601	42
H1N1_PA	602	42
H1N1_PA	603	41
H1N1_PA	604	41
H1N1_PA	605	40
H1N1_PA	606	39
H1N1_PA	607	38
H1N1_PA	608	38
H1N1_PA	609	38
H1N1_PA	610	38
H1N1_PA	611	38
H1N1_PA	612	38
H1N1_PA	613	38
H1N1_PA	614	37
H1N1_PA	615	37
H1N1_PA	616	37
H1N1_PA	617	37
H1N1_PA	618	35
H1N1_PA	619	36
H1N1_PA	620	36
H1N1_PA	621	36
H1N1_PA	622	36
H1N1_PA	623	37
H1N1_PA	624	37
H1N1_PA	625	38
H1N1_PA	626	38
H1N1_PA	627	38
H1N1_PA	628	38
H1N1_PA	629	38
H1N1_PA	630	38
H1N1_PA	631	37
H1N1_PA	632	37
H1N1_PA	633	37
H1N1_PA	634	37
H1N1_PA	635	35
H1N1_PA	636	34
H1N1_PA	637	34
H1N1_PA	638	35
H1N1_PA	639	36
H1N1_PA	640	37
H1N1_PA	641	37
H1N1_PA	642	37
H1N1_PA	643	36
H1N1_PA	644	36
H1N1_PA	645	36
H1N1_PA	646	36
H1N1_PA	647	37
H1N1_PA	648	38
H1N1_PA	649	38
H1N1_PA	650	37
H1N1_PA	651	37
H1N1_PA	652	39
H1N1_PA	653	39
H1N1_PA	654	39
H1N1_PA	655	38
H1N1_PA	656	39
H1N1_PA	657	38
H1N1_PA	658	37
H1N1_PA	659	37
H1N1_PA	660	37
H1N1_PA	661	37
H1N1_PA	662	37
H1N1_PA	663	38
H1N1_PA	664	38
H1N1_PA	665	38
H1N1_PA	666	38
H1N1_PA	667	38
H1N1_PA	668	39
H1N1_PA	669	39
H1N1_PA	670	38
H1N1_PA	671	38
H1N1_PA	672	38
H1N1_PA	673	38
H1N1_PA	674	39
H1N1_PA	675	39
H1N1_PA	676	39
H1N1_PA	677	39
H1N1_PA	678	40
H1N1_PA	679	39
H1N1_PA	680	38
H1N1_PA	681	38
H1N1_PA	682	38
H1N1_PA	683	38
H1N1_PA	684	38
H1N1_PA	685	39
H1N1_PA	686	39
H1N1_PA	687	39
H1N1_PA	688	39
H1N1_PA	689	39
H1N1_PA	690	40
H1N1_PA	691	39
H1N1_PA	692	39
H1N1_PA	693	39
H1N1_PA	694	39
H1N1_PA	695	39
H1N1_PA	696	40
H1N1_PA	697	39
H1N1_PA	698	40
H1N1_PA	699	40
H1N1_PA	700	40
H1N1_PA	701	40
H1N1_PA	702	41
H1N1_PA	703	41
H1N1_PA	704	41
H1N1_PA	705	41
H1N1_PA	706	42
H1N1_PA	707	41
H1N1_PA	708	41
H1N1_PA	709	41
H1N1_PA	710	41
H1N1_PA	711	40
H1N1_PA	712	40
H1N1_PA	713	41
H1N1_PA	714	41
H1N1_PA	715	41
H1N1_PA	716	41
H1N1_PA	717	41
H1N1_PA	718	41
H1N1_PA	719	40
H1N1_PA	720	39
H1N1_PA	721	39
H1N1_PA	722	38
H1N1_PA	723	39
H1N1_PA	724	39
H1N1_PA	725	39
H1N1_PA	726	38
H1N1_PA	727	38
H1N1_PA	728	38
H1N1_PA	729	38
H1N1_PA	730	38
H1N1_PA	731	38
H1N1_PA	732	37
H1N1_PA	733	37
H1N1_PA	734	37
H1N1_PA	735	36
H1N1_PA	736	35
H1N1_PA	737	33
H1N1_PA	738	33
H1N1_PA	739	33
H1N1_PA	740	33
H1N1_PA	741	32
H1N1_PA	742	32
H1N1_PA	743	32
H1N1_PA	744	32
H1N1_PA	745	32
H1N1_PA	746	31
H1N1_PA	747	31
H1N1_PA	748	31
H1N1_PA	749	32
H1N1_PA	750	32
H1N1_PA	751	31
H1N1_PA	752	32
H1N1_PA	753	32
H1N1_PA	754	32
H1N1_PA	755	33
H1N1_PA	756	33
H1N1_PA	757	33
H1N1_PA	758	34
H1N1_PA	759	34
H1N1_PA	760	34
H1N1_PA	761	35
H1N1_PA	762	35
H1N1_PA	763	35
H1N1_PA	764	35
H1N1_PA	765	35
H1N1_PA	766	36
H1N1_PA	767	36
H1N1_PA	768	36
H1N1_PA	769	36
H1N1_PA	770	35
H1N1_PA	771	35
H1N1_PA	772	35
H1N1_PA	773	35
H1N1_PA	774	34
H1N1_PA	775	34
H1N1_PA	776	34
H1N1_PA	777	34
H1N1_PA	778	34
H1N1_PA	779	34
H1N1_PA	780	34
H1N1_PA	781	34
H1N1_PA	782	34
H1N1_PA	783	34
H1N1_PA	784	34
H1N1_PA	785	34
H1N1_PA	786	34
H1N1_PA	787	34
H1N1_PA	788	35
H1N1_PA	789	36
H1N1_PA	790	35
H1N1_PA	791	34
H1N1_PA	792	35
H1N1_PA	793	36
H1N1_PA	794	37
H1N1_PA	795	37
H1N1_PA	796	37
H1N1_PA	797	37
H1N1_PA	798	36
H1N1_PA	799	35
H1N1_PA	800	35
H1N1_PA	801	36
H1N1_PA	802	36
H1N1_PA	803	34
H1N1_PA	804	34
H1N1_PA	805	35
H1N1_PA	806	35
H1N1_PA	807	34
H1N1_PA	808	34
H1N1_PA	809	34
H1N1_PA	810	34
H1N1_PA	811	34
H1N1_PA	812	34
H1N1_PA	813	34
H1N1_PA	814	33
H1N1_PA	815	33
H1N1_PA	816	34
H1N1_PA	817	35
H1N1_PA	818	35
H1N1_PA	819	34
H1N1_PA	820	34
H1N1_PA	821	35
H1N1_PA	822	35
H1N1_PA	823	35
H1N1_PA	824	35
H1N1_PA	825	34
H1N1_PA	826	36
H1N1_PA	827	36
H1N1_PA	828	37
H1N1_PA	829	36
H1N1_PA	830	36
H1N1_PA	831	36
H1N1_PA	832	36
H1N1_PA	833	36
H1N1_PA	834	36
H1N1_PA	835	36
H1N1_PA	836	35
H1N1_PA	837	35
H1N1_PA	838	35
H1N1_PA	839	35
H1N1_PA	840	36
H1N1_PA	841	35
H1N1_PA	842	35
H1N1_PA	843	35
H1N1_PA	844	34
H1N1_PA	845	35
H1N1_PA	846	36
H1N1_PA	847	35
H1N1_PA	848	35
H1N1_PA	849	34
H1N1_PA	850	34
H1N1_PA	851	34
H1N1_PA	852	34
H1N1_PA	853	33
H1N1_PA	854	33
H1N1_PA	855	33
H1N1_PA	856	33
H1N1_PA	857	32
H1N1_PA	858	32
H1N1_PA	859	33
H1N1_PA	860	33
H1N1_PA	861	33
H1N1_PA	862	33
H1N1_PA	863	34
H1N1_PA	864	34
H1N1_PA	865	35
H1N1_PA	866	35
H1N1_PA	867	35
H1N1_PA	868	35
H1N1_PA	869	35
H1N1_PA	870	35
H1N1_PA	871	35
H1N1_PA	872	35
H1N1_PA	873	36
H1N1_PA	874	35
H1N1_PA	875	35
H1N1_PA	876	37
H1N1_PA	877	37
H1N1_PA	878	39
H1N1_PA	879	40
H1N1_PA	880	40
H1N1_PA	881	39
H1N1_PA	882	39
H1N1_PA	883	38
H1N1_PA	884	38
H1N1_PA	885	38
H1N1_PA	886	38
H1N1_PA	887	38
H1N1_PA	888	38
H1N1_PA	889	39
H1N1_PA	890	39
H1N1_PA	891	39
H1N1_PA	892	41
H1N1_PA	893	41
H1N1_PA	894	42
H1N1_PA	895	42
H1N1_PA	896	43
H1N1_PA	897	44
H1N1_PA	898	44
H1N1_PA	899	44
H1N1_PA	900	45
H1N1_PA	901	45
H1N1_PA	902	45
H1N1_PA	903	44
H1N1_PA	904	44
H1N1_PA	905	45
H1N1_PA	906	44
H1N1_PA	907	45
H1N1_PA	908	47
H1N1_PA	909	46
H1N1_PA	910	45
H1N1_PA	911	45
H1N1_PA	912	44
H1N1_PA	913	44
H1N1_PA	914	44
H1N1_PA	915	44
H1N1_PA	916	44
H1N1_PA	917	43
H1N1_PA	918	44
H1N1_PA	919	44
H1N1_PA	920	44
H1N1_PA	921	46
H1N1_PA	922	47
H1N1_PA	923	47
H1N1_PA	924	47
H1N1_PA	925	48
H1N1_PA	926	49
H1N1_PA	927	48
H1N1_PA	928	48
H1N1_PA	929	48
H1N1_PA	930	49
H1N1_PA	931	51
H1N1_PA	932	51
H1N1_PA	933	54
H1N1_PA	934	54
H1N1_PA	935	55
H1N1_PA	936	56
H1N1_PA	937	57
H1N1_PA	938	57
H1N1_PA	939	56
H1N1_PA	940	54
H1N1_PA	941	54
H1N1_PA	942	54
H1N1_PA	943	53
H1N1_PA	944	53
H1N1_PA	945	52
H1N1_PA	946	52
H1N1_PA	947	52
H1N1_PA	948	52
H1N1_PA	949	53
H1N1_PA	950	53
H1N1_PA	951	53
H1N1_PA	952	52
H1N1_PA	953	51
H1N1_PA	954	51
H1N1_PA	955	51
H1N1_PA	956	50
H1N1_PA	957	50
H1N1_PA	958	50
H1N1_PA	959	50
H1N1_PA	960	50
H1N1_PA	961	50
H1N1_PA	962	50
H1N1_PA	963	50
H1N1_PA	964	49
H1N1_PA	965	49
H1N1_PA	966	49
H1N1_PA	967	48
H1N1_PA	968	47
H1N1_PA	969	48
H1N1_PA	970	48
H1N1_PA	971	48
H1N1_PA	972	47
H1N1_PA	973	48
H1N1_PA	974	48
H1N1_PA	975	48
H1N1_PA	976	48
H1N1_PA	977	46
H1N1_PA	978	46
H1N1_PA	979	46
H1N1_PA	980	46
H1N1_PA	981	46
H1N1_PA	982	46
H1N1_PA	983	46
H1N1_PA	984	46
H1N1_PA	985	47
H1N1_PA	986	48
H1N1_PA	987	48
H1N1_PA	988	47
H1N1_PA	989	47
H1N1_PA	990	47
H1N1_PA	991	47
H1N1_PA	992	47
H1N1_PA	993	47
H1N1_PA	994	47
H1N1_PA	995	47
H1N1_PA	996	47
H1N1_PA	997	46
H1N1_PA	998	46
H1N1_PA	999	46
H1N1_PA	1000	46
H1N1_PA	1001	46
H1N1_PA	1002	46
H1N1_PA	1003	46
H1N1_PA	1004	46
H1N1_PA	1005	46
H1N1_PA	1006	46
H1N1_PA	1007	46
H1N1_PA	1008	46
H1N1_PA	1009	46
H1N1_PA	1010	45
H1N1_PA	1011	45
H1N1_PA	1012	45
H1N1_PA	1013	45
H1N1_PA	1014	45
H1N1_PA	1015	44
H1N1_PA	1016	43
H1N1_PA	1017	43
H1N1_PA	1018	42
H1N1_PA	1019	44
H1N1_PA	1020	45
H1N1_PA	1021	45
H1N1_PA	1022	45
H1N1_PA	1023	48
H1N1_PA	1024	47
H1N1_PA	1025	47
H1N1_PA	1026	47
H1N1_PA	1027	46
H1N1_PA	1028	46
H1N1_PA	1029	44
H1N1_PA	1030	43
H1N1_PA	1031	43
H1N1_PA	1032	43
H1N1_PA	1033	44
H1N1_PA	1034	45
H1N1_PA	1035	45
H1N1_PA	1036	45
H1N1_PA	1037	45
H1N1_PA	1038	45
H1N1_PA	1039	45
H1N1_PA	1040	45
H1N1_PA	1041	45
H1N1_PA	1042	46
H1N1_PA	1043	44
H1N1_PA	1044	44
H1N1_PA	1045	44
H1N1_PA	1046	44
H1N1_PA	1047	43
H1N1_PA	1048	42
H1N1_PA	1049	42
H1N1_PA	1050	42
H1N1_PA	1051	40
H1N1_PA	1052	40
H1N1_PA	1053	41
H1N1_PA	1054	41
H1N1_PA	1055	41
H1N1_PA	1056	40
H1N1_PA	1057	41
H1N1_PA	1058	40
H1N1_PA	1059	38
H1N1_PA	1060	38
H1N1_PA	1061	38
H1N1_PA	1062	38
H1N1_PA	1063	38
H1N1_PA	1064	38
H1N1_PA	1065	38
H1N1_PA	1066	38
H1N1_PA	1067	39
H1N1_PA	1068	42
H1N1_PA	1069	41
H1N1_PA	1070	42
H1N1_PA	1071	42
H1N1_PA	1072	41
H1N1_PA	1073	40
H1N1_PA	1074	40
H1N1_PA	1075	40
H1N1_PA	1076	39
H1N1_PA	1077	39
H1N1_PA	1078	39
H1N1_PA	1079	39
H1N1_PA	1080	39
H1N1_PA	1081	39
H1N1_PA	1082	37
H1N1_PA	1083	37
H1N1_PA	1084	35
H1N1_PA	1085	34
H1N1_PA	1086	33
H1N1_PA	1087	33
H1N1_PA	1088	32
H1N1_PA	1089	32
H1N1_PA	1090	32
H1N1_PA	1091	32
H1N1_PA	1092	32
H1N1_PA	1093	32
H1N1_PA	1094	32
H1N1_PA	1095	32
H1N1_PA	1096	32
H1N1_PA	1097	32
H1N1_PA	1098	32
H1N1_PA	1099	32
H1N1_PA	1100	31
H1N1_PA	1101	31
H1N1_PA	1102	31
H1N1_PA	1103	31
H1N1_PA	1104	32
H1N1_PA	1105	32
H1N1_PA	1106	32
H1N1_PA	1107	33
H1N1_PA	1108	33
H1N1_PA	1109	33
H1N1_PA	1110	33
H1N1_PA	1111	33
H1N1_PA	1112	33
H1N1_PA	1113	33
H1N1_PA	1114	34
H1N1_PA	1115	34
H1N1_PA	1116	34
H1N1_PA	1117	34
H1N1_PA	1118	34
H1N1_PA	1119	34
H1N1_PA	1120	33
H1N1_PA	1121	33
H1N1_PA	1122	33
H1N1_PA	1123	34
H1N1_PA	1124	33
H1N1_PA	1125	33
H1N1_PA	1126	33
H1N1_PA	1127	34
H1N1_PA	1128	35
H1N1_PA	1129	35
H1N1_PA	1130	34
H1N1_PA	1131	34
H1N1_PA	1132	35
H1N1_PA	1133	36
H1N1_PA	1134	36
H1N1_PA	1135	36
H1N1_PA	1136	35
H1N1_PA	1137	35
H1N1_PA	1138	35
H1N1_PA	1139	36
H1N1_PA	1140	36
H1N1_PA	1141	36
H1N1_PA	1142	36
H1N1_PA	1143	37
H1N1_PA	1144	37
H1N1_PA	1145	37
H1N1_PA	1146	37
H1N1_PA	1147	38
H1N1_PA	1148	38
H1N1_PA	1149	38
H1N1_PA	1150	38
H1N1_PA	1151	38
H1N1_PA	1152	38
H1N1_PA	1153	38
